Resource, Speed
devices/pantex-ssw1/interfaces/irb, None
devices/pantex-ssw1/interfaces/jsrv, None
devices/pantex-ssw1/interfaces/jsrv.1, 1000
devices/pantex-ssw1/interfaces/pip0, None
devices/pantex-ssw1/interfaces/vtep, None
devices/pantex-ssw1/interfaces/pfh-0%2F0%2F0, 800
devices/pantex-ssw1/interfaces/pfh-0%2F0%2F0.16383, None
devices/pantex-ssw1/interfaces/pfe-0%2F0%2F0, 800
devices/pantex-ssw1/interfaces/pfe-0%2F0%2F0.16383, None
devices/pantex-ssw1/interfaces/ge-0%2F0%2F4, None
devices/pantex-ssw1/interfaces/ge-0%2F0%2F5, None
devices/pantex-ssw1/interfaces/ge-0%2F0%2F6, None
devices/pantex-ssw1/interfaces/ge-0%2F0%2F7, None
devices/pantex-ssw1/interfaces/ge-0%2F0%2F8, None
devices/pantex-ssw1/interfaces/ge-0%2F0%2F9, None
devices/pantex-ssw1/interfaces/ge-0%2F0%2F10, None
devices/pantex-ssw1/interfaces/ge-0%2F0%2F11, 1000
devices/pantex-ssw1/interfaces/ge-0%2F0%2F0.0, 1000
devices/pantex-ssw1/interfaces/ge-0%2F0%2F1.0, 1000
devices/pantex-ssw1/interfaces/ge-0%2F0%2F2.0, 1000
devices/pantex-ssw1/interfaces/ge-0%2F0%2F3.0, 1000
devices/pantex-ssw1/interfaces/ge-0%2F0%2F4.0, None
devices/pantex-ssw1/interfaces/ge-0%2F0%2F5.0, None
devices/pantex-ssw1/interfaces/ge-0%2F0%2F6.0, None
devices/pantex-ssw1/interfaces/ge-0%2F0%2F7.0, None
devices/pantex-ssw1/interfaces/ge-0%2F0%2F8.0, None
devices/pantex-ssw1/interfaces/ge-0%2F0%2F9.0, None
devices/pantex-ssw1/interfaces/ge-0%2F0%2F10.0, None
devices/pantex-ssw1/interfaces/ge-0%2F0%2F11.0, 1000
devices/pantex-ssw1/interfaces/pfh-0%2F0%2F0.16384, None
devices/pantex-ssw1/interfaces/irb.909, 1000
devices/pantex-ssw1/interfaces/ge-0%2F1%2F0, None
devices/pantex-ssw1/interfaces/ge-0%2F1%2F0.0, None
devices/pantex-ssw1/interfaces/lo0, None
devices/pantex-ssw1/interfaces/tap, None
devices/pantex-ssw1/interfaces/gre, None
devices/pantex-ssw1/interfaces/ipip, None
devices/phil-mpr1/interfaces/pime, None
devices/phil-mpr1/interfaces/pimd, None
devices/phil-mpr1/interfaces/em2, 1000
devices/phil-mpr1/interfaces/em2.32768, 1000
devices/phil-mpr1/interfaces/mtun, None
devices/phil-mpr1/interfaces/em3, 1000
devices/phil-mpr1/interfaces/lo0.0, None
devices/phil-mpr1/interfaces/em0, 1000
devices/phil-mpr1/interfaces/em0.0, 1000
devices/phil-mpr1/interfaces/lo0.16385, None
devices/phil-mpr1/interfaces/bme0.0, None
devices/phil-mpr1/interfaces/em1, None
devices/phil-mpr1/interfaces/em1.0, None
devices/phil-mpr1/interfaces/vme, None
devices/phil-mpr1/interfaces/vme.0, 1000
devices/phil-mpr1/interfaces/bme0, None
devices/phil-mpr1/interfaces/lsi, None
devices/phil-mpr1/interfaces/dsc, None
devices/phil-mpr1/interfaces/cbp0, None
devices/phil-mpr1/interfaces/esi, None
devices/phil-mpr1/interfaces/gr-0%2F0%2F0, 800
devices/phil-mpr1/interfaces/irb, None
devices/phil-mpr1/interfaces/pip0, None
devices/phil-mpr1/interfaces/vtep, None
devices/phil-mpr1/interfaces/pfh-0%2F0%2F0, 800
devices/phil-mpr1/interfaces/pfe-0%2F0%2F0, 800
devices/phil-mpr1/interfaces/pfe-0%2F0%2F0.16383, None
devices/phil-mpr1/interfaces/pfh-0%2F0%2F0.16383, None
devices/phil-mpr1/interfaces/pfh-0%2F0%2F0.16384, None
devices/phil-mpr1/interfaces/jsrv, None
devices/phil-mpr1/interfaces/jsrv.1, 1000
devices/phil-mpr1/interfaces/sxe-0%2F0%2F0, 1000
devices/phil-mpr1/interfaces/sxe-0%2F0%2F0.16386, 1000
devices/phil-mpr1/interfaces/sxe-0%2F0%2F1, 1000
devices/phil-mpr1/interfaces/sxe-0%2F0%2F1.16386, 1000
devices/phil-mpr1/interfaces/irb.910, 1000
devices/phil-mpr1/interfaces/irb.920, 1000
devices/phil-mpr1/interfaces/irb.930, 1000
devices/phil-mpr1/interfaces/irb.940, 1000
devices/phil-mpr1/interfaces/irb.950, 1000
devices/phil-mpr1/interfaces/ge-0%2F0%2F12, 100
devices/phil-mpr1/interfaces/ge-0%2F0%2F12.0, 100
devices/phil-mpr1/interfaces/xe-0%2F0%2F47, 10000
devices/phil-mpr1/interfaces/xe-0%2F0%2F47.966, 10000
devices/phil-mpr1/interfaces/ge-0%2F0%2F26, 1000
devices/phil-mpr1/interfaces/ge-0%2F0%2F27, 1000
devices/phil-mpr1/interfaces/ge-0%2F0%2F25, 1000
devices/phil-mpr1/interfaces/ge-0%2F0%2F24, 1000
devices/phil-mpr1/interfaces/ge-0%2F0%2F24.0, 1000
devices/phil-mpr1/interfaces/ge-0%2F0%2F23, 1000
devices/phil-mpr1/interfaces/ge-0%2F0%2F22, 1000
devices/phil-mpr1/interfaces/ge-0%2F0%2F20, 1000
devices/phil-mpr1/interfaces/ge-0%2F0%2F21, 1000
devices/phil-mpr1/interfaces/ge-0%2F0%2F14, 100
devices/phil-mpr1/interfaces/ge-0%2F0%2F15, 100
devices/phil-mpr1/interfaces/ge-0%2F0%2F16, 1000
devices/phil-mpr1/interfaces/ge-0%2F0%2F18, 1000
devices/phil-mpr1/interfaces/ge-0%2F0%2F17, 1000
devices/phil-mpr1/interfaces/ge-0%2F0%2F19, 1000
devices/phil-mpr1/interfaces/xe-0%2F0%2F47.32767, 10000
devices/phil-mpr1/interfaces/ge-0%2F0%2F1, 1000
devices/phil-mpr1/interfaces/ge-0%2F0%2F1.0, 1000
devices/phil-mpr1/interfaces/ge-0%2F0%2F0, 1000
devices/phil-mpr1/interfaces/ge-0%2F0%2F13, 100
devices/phil-mpr1/interfaces/ge-0%2F0%2F13.0, 100
devices/phil-mpr1/interfaces/ge-0%2F0%2F14.0, 100
devices/phil-mpr1/interfaces/ge-0%2F0%2F15.0, 100
devices/phil-mpr1/interfaces/irb.977, 1000
devices/phil-mpr1/interfaces/gr-0%2F0%2F0.0, 800
devices/phil-mpr1/interfaces/gr-0%2F0%2F0.1, 800
devices/phil-mpr1/interfaces/ge-0%2F0%2F3, 1000
devices/phil-mpr1/interfaces/ge-0%2F0%2F3.0, 1000
devices/phil-mpr1/interfaces/lo0, None
devices/phil-mpr1/interfaces/tap, None
devices/phil-mpr1/interfaces/gre, None
devices/phil-mpr1/interfaces/ipip, None
devices/pnwg-asw1/interfaces/pime, None
devices/pnwg-asw1/interfaces/pimd, None
devices/pnwg-asw1/interfaces/mtun, None
devices/pnwg-asw1/interfaces/lo0.0, None
devices/pnwg-asw1/interfaces/lo0.16385, None
devices/pnwg-asw1/interfaces/bme0.0, None
devices/pnwg-asw1/interfaces/me0, None
devices/pnwg-asw1/interfaces/me0.0, None
devices/pnwg-asw1/interfaces/vme, None
devices/pnwg-asw1/interfaces/vme.0, 1000
devices/pnwg-asw1/interfaces/bme0, None
devices/pnwg-asw1/interfaces/lsi, None
devices/pnwg-asw1/interfaces/dsc, None
devices/pnwg-asw1/interfaces/gr-0%2F0%2F0, 800
devices/pnwg-asw1/interfaces/irb, None
devices/pnwg-asw1/interfaces/jsrv, None
devices/pnwg-asw1/interfaces/jsrv.1, 1000
devices/pnwg-asw1/interfaces/pfh-0%2F0%2F0, 800
devices/pnwg-asw1/interfaces/pfh-0%2F0%2F0.16383, None
devices/pnwg-asw1/interfaces/pfe-0%2F0%2F0, 800
devices/pnwg-asw1/interfaces/pfe-0%2F0%2F0.16383, None
devices/pnwg-asw1/interfaces/irb.0, 1000
devices/pnwg-asw1/interfaces/pfh-0%2F0%2F0.16384, None
devices/pnwg-asw1/interfaces/ae10.0, 10000
devices/pnwg-asw1/interfaces/irb.909, 1000
devices/pnwg-asw1/interfaces/xe-0%2F0%2F32.0, 10000
devices/pnwg-asw1/interfaces/ge-0%2F0%2F0, 1000
devices/pnwg-asw1/interfaces/ge-0%2F0%2F0.0, 1000
devices/pnwg-asw1/interfaces/ge-0%2F0%2F1.0, 1000
devices/pnwg-asw1/interfaces/ge-0%2F0%2F5.0, 100
devices/pnwg-asw1/interfaces/ge-0%2F0%2F6.0, 100
devices/pnwg-asw1/interfaces/ge-0%2F0%2F7.0, 1000
devices/pnwg-asw1/interfaces/ge-0%2F0%2F8.0, 100
devices/pnwg-asw1/interfaces/ge-0%2F0%2F11.0, 1000
devices/pnwg-asw1/interfaces/ge-0%2F0%2F9.0, 1000
devices/pnwg-asw1/interfaces/ge-0%2F0%2F10.0, 1000
devices/pnwg-asw1/interfaces/lo0, None
devices/pnwg-asw1/interfaces/tap, None
devices/pnwg-asw1/interfaces/gre, None
devices/pnwg-asw1/interfaces/ipip, None
devices/pnwg-cr5/interfaces/system, None
devices/pnwg-cr5/interfaces/to_pwave-sea, 100000
devices/pnwg-cr5/interfaces/3%2F1%2F1, 100000
devices/pnwg-cr5/interfaces/to_pwave-lax-9k, 100000
devices/pnwg-cr5/interfaces/to_pwave-lax, 100000
devices/pnwg-cr5/interfaces/to_pwave-snv-9k, 100000
devices/pnwg-cr5/interfaces/lag-1, 20000
devices/pnwg-cr5/interfaces/lag-3, 20000
devices/pnwg-cr5/interfaces/lag-10, 10000
devices/pnwg-cr5/interfaces/to_pwave-snv, 100000
devices/pnwg-cr5/interfaces/pim-anycast-rp, None
devices/pnwg-cr5/interfaces/pimrp-msdp-peer, None
devices/pnwg-cr5/interfaces/to_pnnl_ip-a-v6, 20000
devices/pnwg-cr5/interfaces/to_sinet-pwave-lax_v6, 100000
devices/pnwg-cr5/interfaces/to_sacr-cr5_ip-a, 100000
devices/pnwg-cr5/interfaces/to_pnnl_ip-a-v4, 20000
devices/pnwg-cr5/interfaces/to_netl-alb-rt1_ip-a, 10000
devices/pnwg-cr5/interfaces/to_ligo_se-420, 10000
devices/pnwg-cr5/interfaces/to_bois-cr1_ip-a, 10000
devices/pnwg-cr5/interfaces/to_pnwg-pt1-v4, 10000
devices/pnwg-cr5/interfaces/to_pnwg-pt1-v6, 10000
devices/pnwg-cr5/interfaces/to_pnnl_ip-b-v4, 20000
devices/pnwg-cr5/interfaces/to_denv-cr5_ip-a, 10000
devices/pnwg-cr5/interfaces/to_denv-cr5_ip-b, 10000
devices/pnwg-cr5/interfaces/to_sinet-pwave-lax_v4, 100000
devices/pnwg-cr5/interfaces/9%2F1%2F1, 10000
devices/pnwg-cr5/interfaces/9%2F1%2F2, 10000
devices/pnwg-cr5/interfaces/9%2F1%2F3, 10000
devices/pnwg-cr5/interfaces/9%2F1%2F4, 10000
devices/pnwg-cr5/interfaces/9%2F1%2F5, 10000
devices/pnwg-cr5/interfaces/9%2F1%2F6, 10000
devices/pnwg-cr5/interfaces/9%2F2%2F1, 10000
devices/pnwg-cr5/interfaces/9%2F2%2F2, 10000
devices/pnwg-cr5/interfaces/9%2F2%2F3, 10000
devices/pnwg-cr5/interfaces/9%2F2%2F4, 10000
devices/pnwg-cr5/interfaces/9%2F2%2F5, 10000
devices/pnwg-cr5/interfaces/9%2F2%2F6, 10000
devices/pnwg-cr5/interfaces/to_seat-mpr1, 10000
devices/pnwg-cr5/interfaces/to_denv-cr5_ip-c, 100000
devices/pnwg-cr5/interfaces/to_six, 100000
devices/pnwg-cr5/interfaces/10%2F1%2F1, 10000
devices/pnwg-cr5/interfaces/10%2F1%2F2, 10000
devices/pnwg-cr5/interfaces/10%2F1%2F3, 10000
devices/pnwg-cr5/interfaces/10%2F1%2F4, 10000
devices/pnwg-cr5/interfaces/10%2F1%2F5, 10000
devices/pnwg-cr5/interfaces/10%2F1%2F6, 10000
devices/pnwg-cr5/interfaces/10%2F1%2F7, 10000
devices/pnwg-cr5/interfaces/10%2F1%2F8, 10000
devices/pnwg-cr5/interfaces/10%2F1%2F9, 10000
devices/pnwg-cr5/interfaces/10%2F1%2F10, 10000
devices/pnwg-cr5/interfaces/10%2F1%2F11, 10000
devices/pnwg-cr5/interfaces/10%2F1%2F12, 10000
devices/pnwg-cr5/interfaces/to_six-9k, 100000
devices/pnwg-cr5/interfaces/1%2F1%2F1, 100000
devices/pnwg-cr5/interfaces/A%2F1, 100
devices/pnwg-cr5/interfaces/B%2F1, 100
devices/pnwg-cr5/interfaces/2%2F1%2F1, 100000
devices/pnwg-cr5/interfaces/2%2F2%2F1, 100000
devices/pnwg-cr5/interfaces/to_pwave-sea-9k, 100000
devices/pppl-rt5/interfaces/fxp0, 100
devices/pppl-rt5/interfaces/pime, None
devices/pppl-rt5/interfaces/pimd, None
devices/pppl-rt5/interfaces/mtun, None
devices/pppl-rt5/interfaces/lo0.0, None
devices/pppl-rt5/interfaces/em0, 1000
devices/pppl-rt5/interfaces/em0.0, 1000
devices/pppl-rt5/interfaces/lo0.16384, None
devices/pppl-rt5/interfaces/lo0.16385, None
devices/pppl-rt5/interfaces/em1, 1000
devices/pppl-rt5/interfaces/em1.0, 1000
devices/pppl-rt5/interfaces/lsi, None
devices/pppl-rt5/interfaces/dsc, None
devices/pppl-rt5/interfaces/cbp0, None
devices/pppl-rt5/interfaces/demux0, None
devices/pppl-rt5/interfaces/irb, None
devices/pppl-rt5/interfaces/pip0, None
devices/pppl-rt5/interfaces/pp0, None
devices/pppl-rt5/interfaces/ge-0%2F0%2F0, 1000
devices/pppl-rt5/interfaces/ge-0%2F0%2F1, 1000
devices/pppl-rt5/interfaces/ge-0%2F0%2F2, 1000
devices/pppl-rt5/interfaces/ge-0%2F0%2F3, 1000
devices/pppl-rt5/interfaces/ge-0%2F0%2F4, 1000
devices/pppl-rt5/interfaces/ge-0%2F0%2F5, 1000
devices/pppl-rt5/interfaces/ge-0%2F0%2F6, 1000
devices/pppl-rt5/interfaces/ge-0%2F0%2F7, 1000
devices/pppl-rt5/interfaces/ge-0%2F0%2F8, 1000
devices/pppl-rt5/interfaces/ge-0%2F0%2F9, 1000
devices/pppl-rt5/interfaces/lc-0%2F0%2F0, 800
devices/pppl-rt5/interfaces/lc-0%2F0%2F0.32769, None
devices/pppl-rt5/interfaces/xe-1%2F0%2F0, 10000
devices/pppl-rt5/interfaces/pfh-0%2F0%2F0, 800
devices/pppl-rt5/interfaces/ge-0%2F1%2F0, 1000
devices/pppl-rt5/interfaces/ge-0%2F1%2F1, 1000
devices/pppl-rt5/interfaces/ge-0%2F1%2F2, 1000
devices/pppl-rt5/interfaces/ge-0%2F1%2F3, 1000
devices/pppl-rt5/interfaces/ge-0%2F1%2F4, 1000
devices/pppl-rt5/interfaces/ge-0%2F1%2F5, 1000
devices/pppl-rt5/interfaces/ge-0%2F1%2F6, 1000
devices/pppl-rt5/interfaces/ge-0%2F1%2F7, 1000
devices/pppl-rt5/interfaces/ge-0%2F1%2F8, 1000
devices/pppl-rt5/interfaces/ge-0%2F1%2F9, 1000
devices/pppl-rt5/interfaces/lc-0%2F1%2F0, 800
devices/pppl-rt5/interfaces/lc-0%2F1%2F0.32769, None
devices/pppl-rt5/interfaces/xe-0%2F2%2F0, 10000
devices/pppl-rt5/interfaces/lc-0%2F2%2F0, 800
devices/pppl-rt5/interfaces/lc-0%2F2%2F0.32769, None
devices/pppl-rt5/interfaces/lc-0%2F3%2F0, 800
devices/pppl-rt5/interfaces/lc-0%2F3%2F0.32769, None
devices/pppl-rt5/interfaces/ud-0%2F3%2F0, 10000
devices/pppl-rt5/interfaces/vtep, None
devices/pppl-rt5/interfaces/pfh-0%2F0%2F0.16383, None
devices/pppl-rt5/interfaces/esi, None
devices/pppl-rt5/interfaces/xe-1%2F3%2F0.911, 10000
devices/pppl-rt5/interfaces/xe-1%2F3%2F0.915, 10000
devices/pppl-rt5/interfaces/xe-1%2F3%2F0.32767, 10000
devices/pppl-rt5/interfaces/xe-1%2F1%2F0.10, 10000
devices/pppl-rt5/interfaces/xe-1%2F1%2F0.11, 10000
devices/pppl-rt5/interfaces/xe-1%2F1%2F0.32767, 10000
devices/pppl-rt5/interfaces/xe-1%2F0%2F0.5, 10000
devices/pppl-rt5/interfaces/xe-1%2F0%2F0.32767, 10000
devices/pppl-rt5/interfaces/pfe-0%2F0%2F0, 800
devices/pppl-rt5/interfaces/pfe-0%2F1%2F0, 800
devices/pppl-rt5/interfaces/pfe-0%2F0%2F0.16383, None
devices/pppl-rt5/interfaces/pfe-0%2F2%2F0, 800
devices/pppl-rt5/interfaces/pfe-0%2F3%2F0, 800
devices/pppl-rt5/interfaces/pfe-0%2F1%2F0.16383, None
devices/pppl-rt5/interfaces/pfh-1%2F0%2F0, 800
devices/pppl-rt5/interfaces/pfe-1%2F0%2F0, 800
devices/pppl-rt5/interfaces/pfe-1%2F1%2F0, 800
devices/pppl-rt5/interfaces/pfe-1%2F2%2F0, 800
devices/pppl-rt5/interfaces/pfe-1%2F3%2F0, 800
devices/pppl-rt5/interfaces/pfe-0%2F2%2F0.16383, None
devices/pppl-rt5/interfaces/pfe-0%2F3%2F0.16383, None
devices/pppl-rt5/interfaces/pfe-1%2F0%2F0.16383, None
devices/pppl-rt5/interfaces/pfh-1%2F0%2F0.16383, None
devices/pppl-rt5/interfaces/pfe-1%2F1%2F0.16383, None
devices/pppl-rt5/interfaces/pfe-1%2F2%2F0.16383, None
devices/pppl-rt5/interfaces/pfe-1%2F3%2F0.16383, None
devices/pppl-rt5/interfaces/xe-1%2F2%2F0.4, 10000
devices/pppl-rt5/interfaces/xe-1%2F2%2F0.6, 10000
devices/pppl-rt5/interfaces/xe-1%2F2%2F0.32767, 10000
devices/pppl-rt5/interfaces/xe-0%2F2%2F0.5, 10000
devices/pppl-rt5/interfaces/xe-0%2F2%2F0.32767, 10000
devices/pppl-rt5/interfaces/lc-1%2F0%2F0, 800
devices/pppl-rt5/interfaces/lc-1%2F0%2F0.32769, None
devices/pppl-rt5/interfaces/xe-1%2F1%2F0, 10000
devices/pppl-rt5/interfaces/lc-1%2F1%2F0, 800
devices/pppl-rt5/interfaces/lc-1%2F1%2F0.32769, None
devices/pppl-rt5/interfaces/pd-0%2F3%2F0, 10000
devices/pppl-rt5/interfaces/pe-0%2F3%2F0, 10000
devices/pppl-rt5/interfaces/gr-0%2F3%2F0, 10000
devices/pppl-rt5/interfaces/ip-0%2F3%2F0, 10000
devices/pppl-rt5/interfaces/vt-0%2F3%2F0, 10000
devices/pppl-rt5/interfaces/mt-0%2F3%2F0, 10000
devices/pppl-rt5/interfaces/lt-0%2F3%2F0, 10000
devices/pppl-rt5/interfaces/vt-0%2F3%2F0.2097152, 10000
devices/pppl-rt5/interfaces/xe-1%2F2%2F0, 10000
devices/pppl-rt5/interfaces/lc-1%2F2%2F0, 800
devices/pppl-rt5/interfaces/lc-1%2F2%2F0.32769, None
devices/pppl-rt5/interfaces/pe-0%2F3%2F0.32769, 10000
devices/pppl-rt5/interfaces/xe-1%2F3%2F0, 10000
devices/pppl-rt5/interfaces/lc-1%2F3%2F0, 800
devices/pppl-rt5/interfaces/lc-1%2F3%2F0.32769, None
devices/pppl-rt5/interfaces/pfh-2%2F0%2F0, 800
devices/pppl-rt5/interfaces/pfe-2%2F0%2F0, 800
devices/pppl-rt5/interfaces/pfe-2%2F1%2F0, 800
devices/pppl-rt5/interfaces/lo0, None
devices/pppl-rt5/interfaces/pfe-2%2F2%2F0, 800
devices/pppl-rt5/interfaces/pfe-2%2F3%2F0, 800
devices/pppl-rt5/interfaces/pfh-2%2F0%2F0.16383, None
devices/pppl-rt5/interfaces/pfe-2%2F0%2F0.16383, None
devices/pppl-rt5/interfaces/pfe-2%2F1%2F0.16383, None
devices/pppl-rt5/interfaces/pfe-2%2F2%2F0.16383, None
devices/pppl-rt5/interfaces/pfe-2%2F3%2F0.16383, None
devices/pppl-rt5/interfaces/lc-2%2F0%2F0, 800
devices/pppl-rt5/interfaces/lc-2%2F0%2F0.32769, None
devices/pppl-rt5/interfaces/xe-2%2F0%2F0, 10000
devices/pppl-rt5/interfaces/lc-2%2F1%2F0, 800
devices/pppl-rt5/interfaces/lc-2%2F1%2F0.32769, None
devices/pppl-rt5/interfaces/xe-2%2F1%2F0, 10000
devices/pppl-rt5/interfaces/lc-2%2F2%2F0, 800
devices/pppl-rt5/interfaces/lc-2%2F2%2F0.32769, None
devices/pppl-rt5/interfaces/xe-2%2F2%2F0, 10000
devices/pppl-rt5/interfaces/lc-2%2F3%2F0, 800
devices/pppl-rt5/interfaces/lc-2%2F3%2F0.32769, None
devices/pppl-rt5/interfaces/xe-2%2F3%2F0, 10000
devices/pppl-rt5/interfaces/xe-2%2F0%2F0.0, 10000
devices/pppl-rt5/interfaces/ge-0%2F0%2F2.919, 1000
devices/pppl-rt5/interfaces/ge-0%2F0%2F2.32767, 1000
devices/pppl-rt5/interfaces/jsrv, None
devices/pppl-rt5/interfaces/jsrv.1, 1000
devices/pppl-rt5/interfaces/rbeb, None
devices/pppl-rt5/interfaces/pfh-1%2F0%2F0.16384, None
devices/pppl-rt5/interfaces/pfh-2%2F0%2F0.16384, None
devices/pppl-rt5/interfaces/pfh-0%2F0%2F0.16384, None
devices/pppl-rt5/interfaces/ge-0%2F0%2F0.909, 1000
devices/pppl-rt5/interfaces/ge-0%2F0%2F0.32767, 1000
devices/pppl-rt5/interfaces/tap, None
devices/pppl-rt5/interfaces/gre, None
devices/pppl-rt5/interfaces/ipip, None
devices/pppl-ssw1/interfaces/pime, None
devices/pppl-ssw1/interfaces/pimd, None
devices/pppl-ssw1/interfaces/mtun, None
devices/pppl-ssw1/interfaces/lo0.0, None
devices/pppl-ssw1/interfaces/lo0.16385, None
devices/pppl-ssw1/interfaces/bme0.0, None
devices/pppl-ssw1/interfaces/me0, None
devices/pppl-ssw1/interfaces/me0.0, None
devices/pppl-ssw1/interfaces/vme, None
devices/pppl-ssw1/interfaces/bme0, None
devices/pppl-ssw1/interfaces/lsi, None
devices/pppl-ssw1/interfaces/dsc, None
devices/pppl-ssw1/interfaces/cbp0, None
devices/pppl-ssw1/interfaces/esi, None
devices/pppl-ssw1/interfaces/irb, None
devices/pppl-ssw1/interfaces/jsrv, None
devices/pppl-ssw1/interfaces/jsrv.1, 1000
devices/pppl-ssw1/interfaces/pip0, None
devices/pppl-ssw1/interfaces/vtep, None
devices/pppl-ssw1/interfaces/pfh-0%2F0%2F0, 800
devices/pppl-ssw1/interfaces/pfe-0%2F0%2F0, 800
devices/pppl-ssw1/interfaces/pfe-0%2F0%2F0.16383, None
devices/pppl-ssw1/interfaces/pfh-0%2F0%2F0.16383, None
devices/pppl-ssw1/interfaces/ge-0%2F0%2F0, None
devices/pppl-ssw1/interfaces/ge-0%2F0%2F7, None
devices/pppl-ssw1/interfaces/ge-0%2F0%2F8, None
devices/pppl-ssw1/interfaces/ge-0%2F0%2F9, None
devices/pppl-ssw1/interfaces/ge-0%2F0%2F10, None
devices/pppl-ssw1/interfaces/ge-0%2F0%2F11, 1000
devices/pppl-ssw1/interfaces/ge-0%2F0%2F0.0, None
devices/pppl-ssw1/interfaces/ge-0%2F0%2F1.0, 100
devices/pppl-ssw1/interfaces/ge-0%2F0%2F2.0, 100
devices/pppl-ssw1/interfaces/ge-0%2F0%2F3.0, 1000
devices/pppl-ssw1/interfaces/ge-0%2F0%2F4.0, 100
devices/pppl-ssw1/interfaces/ge-0%2F0%2F5.0, 1000
devices/pppl-ssw1/interfaces/ge-0%2F0%2F6.0, 100
devices/pppl-ssw1/interfaces/ge-0%2F0%2F7.0, None
devices/pppl-ssw1/interfaces/ge-0%2F0%2F8.0, None
devices/pppl-ssw1/interfaces/ge-0%2F0%2F9.0, None
devices/pppl-ssw1/interfaces/ge-0%2F0%2F10.0, None
devices/pppl-ssw1/interfaces/ge-0%2F0%2F11.0, 1000
devices/pppl-ssw1/interfaces/pfh-0%2F0%2F0.16384, None
devices/pppl-ssw1/interfaces/irb.909, 1000
devices/pppl-ssw1/interfaces/lo0, None
devices/pppl-ssw1/interfaces/tap, None
devices/pppl-ssw1/interfaces/gre, None
devices/pppl-ssw1/interfaces/ipip, None
devices/sacr-asw1/interfaces/pime, None
devices/sacr-asw1/interfaces/pimd, None
devices/sacr-asw1/interfaces/mtun, None
devices/sacr-asw1/interfaces/lo0.0, None
devices/sacr-asw1/interfaces/lo0.16385, None
devices/sacr-asw1/interfaces/bme0.0, None
devices/sacr-asw1/interfaces/me0, None
devices/sacr-asw1/interfaces/me0.0, None
devices/sacr-asw1/interfaces/vme, None
devices/sacr-asw1/interfaces/vme.0, 1000
devices/sacr-asw1/interfaces/bme0, None
devices/sacr-asw1/interfaces/lsi, None
devices/sacr-asw1/interfaces/dsc, None
devices/sacr-asw1/interfaces/gr-0%2F0%2F0, 800
devices/sacr-asw1/interfaces/irb, None
devices/sacr-asw1/interfaces/jsrv, None
devices/sacr-asw1/interfaces/jsrv.1, 1000
devices/sacr-asw1/interfaces/pfh-0%2F0%2F0, 800
devices/sacr-asw1/interfaces/pfe-0%2F0%2F0, 800
devices/sacr-asw1/interfaces/pfe-0%2F0%2F0.16383, None
devices/sacr-asw1/interfaces/pfh-0%2F0%2F0.16383, None
devices/sacr-asw1/interfaces/irb.0, 1000
devices/sacr-asw1/interfaces/pfh-0%2F0%2F0.16384, None
devices/sacr-asw1/interfaces/ae10.0, 10000
devices/sacr-asw1/interfaces/irb.909, 1000
devices/sacr-asw1/interfaces/xe-0%2F0%2F32.0, 10000
devices/sacr-asw1/interfaces/ge-0%2F0%2F1.0, 1000
devices/sacr-asw1/interfaces/ge-0%2F0%2F0.0, 1000
devices/sacr-asw1/interfaces/ge-0%2F0%2F2, None
devices/sacr-asw1/interfaces/ge-0%2F0%2F2.0, None
devices/sacr-asw1/interfaces/ge-0%2F0%2F3.0, 100
devices/sacr-asw1/interfaces/ge-0%2F0%2F4.0, 100
devices/sacr-asw1/interfaces/ge-0%2F0%2F5.0, 1000
devices/sacr-asw1/interfaces/ge-0%2F0%2F6.0, 1000
devices/sacr-asw1/interfaces/ge-0%2F0%2F7.0, 100
devices/sacr-asw1/interfaces/ge-0%2F0%2F8.0, 100
devices/sacr-asw1/interfaces/ge-0%2F0%2F30, 100
devices/sacr-asw1/interfaces/ge-0%2F0%2F30.0, 100
devices/sacr-asw1/interfaces/ge-0%2F0%2F31, 100
devices/sacr-asw1/interfaces/ge-0%2F0%2F31.0, 100
devices/sacr-asw1/interfaces/lo0, None
devices/sacr-asw1/interfaces/tap, None
devices/sacr-asw1/interfaces/gre, None
devices/sacr-asw1/interfaces/ipip, None
devices/sacr-cr5/interfaces/system, None
devices/sacr-cr5/interfaces/to_sunn-cr5_ip-a, 100000
devices/sacr-cr5/interfaces/3%2F1%2F1, 100000
devices/sacr-cr5/interfaces/to_sacr-pt1, 10000
devices/sacr-cr5/interfaces/es-stub, 10000
devices/sacr-cr5/interfaces/to_sacr-owamp, 10000
devices/sacr-cr5/interfaces/lag-10, 10000
devices/sacr-cr5/interfaces/4%2F1%2F1, 100000
devices/sacr-cr5/interfaces/4%2F2%2F1, 100000
devices/sacr-cr5/interfaces/to_sacr-pt1-v6, 10000
devices/sacr-cr5/interfaces/to_esnet_se-426, 10000
devices/sacr-cr5/interfaces/to_nersc_ip-e, 100000
devices/sacr-cr5/interfaces/5%2F1%2F1, 100000
devices/sacr-cr5/interfaces/to_ndn_data, 10000
devices/sacr-cr5/interfaces/5%2F2%2F1, 100000
devices/sacr-cr5/interfaces/to_ndn_mgt, 10000
devices/sacr-cr5/interfaces/to_slac_ip-b, 100000
devices/sacr-cr5/interfaces/to_denv-cr5_ip-a, 100000
devices/sacr-cr5/interfaces/to_lbnl_ip-a, 100000
devices/sacr-cr5/interfaces/6%2F1%2F1, 100000
